name;rarity;arts
Laevateinn (5★);5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/41/Unit_ills_full_60714.png/]
Crimson Dragon Regrard;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7c/Unit_ills_full_10634.png/]
Fire Breathing Volarda;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c3/Unit_ills_full_10635.png/]
Inferno Wings Magnazorda;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a6/Unit_ills_full_10636.png/]
Cerulean Dragon Rubeus;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6b/Unit_ills_full_20604.png/]
Ice Breathing Rigdila;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/15/Unit_ills_full_20605.png/]
Tundra Scales Zerafalgar;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c7/Unit_ills_full_20606.png/]
Hermit Wizard Oguro;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/01/Unit_ills_full_30594.png/]
Mountain Sage Oguro;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1b/Unit_ills_full_30595.png/]
Gaia Sennin Oguro;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7b/Unit_ills_full_30596.png/]
Divine Destroyer Rize;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/94/Unit_ills_full_40574.png/]
Ruin Herald Rize;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/33/Unit_ills_full_40575.png/]
Flaring Massacre Rize;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/da/Unit_ills_full_40576.png/]
Spiritual Warrior Raaga;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fd/Unit_ills_full_50694.png/]
Supreme Militant Raaga;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c9/Unit_ills_full_50695.png/]
Demon Champion Raaga;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/90/Unit_ills_full_50696.png/]
Ominous Slasher Aaron;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9c/Unit_ills_full_60704.png/]
Phantom Fissure Aaron;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fe/Unit_ills_full_60705.png/]
Grave Carver Aaron;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4a/Unit_ills_full_60706.png/]
Beast God Afla Dilith;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c0/Unit_ills_full_60445.png/]
Brangea;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/2e/Unit_ills_full_10612.png/]
Granmeria;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e5/Unit_ills_full_10613.png/]
Levira;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/63/Unit_ills_full_20582.png/]
Vordos;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/27/Unit_ills_full_20583.png/]
Kobolta;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d7/Unit_ills_full_30572.png/]
Impal;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/18/Unit_ills_full_30573.png/]
Rognomus;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/76/Unit_ills_full_40552.png/]
Bagura Nagia;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/63/Unit_ills_full_40553.png/]
La Guardo;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c2/Unit_ills_full_50672.png/]
Del Bardo;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f3/Unit_ills_full_50673.png/]
Bilmera;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b1/Unit_ills_full_60682.png/]
Baldeura;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/17/Unit_ills_full_60683.png/]
Owen;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9a/Unit_ills_full_10514.png/]
Raging Blade Owen;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/cb/Unit_ills_full_10515.png/]
Flora Aegis Edea;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ee/Unit_ills_full_30166.png/]
Celestial Archer Loch;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b6/Unit_ills_full_40166.png/]
Inferno Princess Alice;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/45/Unit_ills_full_60116.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/9/93/Unit_ills_full_60116_2.png/]
Pyro Spin Ruby;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/84/Unit_ills_full_10644.png/]
Pyro Revolution Ruby;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/92/Unit_ills_full_10645.png/]
Phoenix Torque Ruby;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0e/Unit_ills_full_10646.png/]
Cascade Pearl Medina;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/77/Unit_ills_full_20614.png/]
Ocean Pearl Medina;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/14/Unit_ills_full_20615.png/]
Tidal Nacre Medina;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/25/Unit_ills_full_20616.png/]
Gale Piercing Dion;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c7/Unit_ills_full_30604.png/]
Hurricane Cutter Dion;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c2/Unit_ills_full_30605.png/]
Cyclonic Blades Dion;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ee/Unit_ills_full_30606.png/]
Sound Thunder Balgran;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/64/Unit_ills_full_40584.png/]
Crushing Thunder Balgran;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c3/Unit_ills_full_40585.png/]
Roaring Crash Balgran;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b1/Unit_ills_full_40586.png/]
Holy Defender Rinon;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f9/Unit_ills_full_50734.png/]
Sacred Advocate Rinon;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/88/Unit_ills_full_50735.png/]
Resplendent Queen Rinon;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/81/Unit_ills_full_50736.png/]
Haunting Curse Yuura;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/8f/Unit_ills_full_60734.png/]
Eerie Possession Yuura;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d6/Unit_ills_full_60735.png/]
Grand Malediction Yuura;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3f/Unit_ills_full_60736.png/]
Ice Bastion Zeldeus;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/57/Unit_ills_full_20276.png/]
Gaia Tree Vertri;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ef/Unit_ills_full_30116.png/]
Angelic Paladin Will;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/af/Unit_ills_full_50116.png/]
Flame Rifle Bestie;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f9/Unit_ills_full_10664.png/]
Blaze Rifle Bestie;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/53/Unit_ills_full_10665.png/]
Inferno Rifle Bestie;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/32/Unit_ills_full_10666.png/]
Lance Knight Vernil;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bd/Unit_ills_full_20624.png/]
Lance Templar Vernil;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6d/Unit_ills_full_20625.png/]
Lance Champion Vernil;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/32/Unit_ills_full_20626.png/]
Swift Katana Toutetsu;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/8d/Unit_ills_full_30614.png/]
Agile Katana Toutetsu;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c8/Unit_ills_full_30615.png/]
Feral Katana Toutetsu;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/57/Unit_ills_full_30616.png/]
Shadow Scroll Kagura;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/2e/Unit_ills_full_40594.png/]
Illusion Scroll Kagura;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/69/Unit_ills_full_40595.png/]
Dragon Scroll Kagura;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/70/Unit_ills_full_40596.png/]
Robotic Wings Sixgear;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/ff/Unit_ills_full_50744.png/]
Cyber Wings Exgear;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ef/Unit_ills_full_50745.png/]
Turbo Wings Nemethgear;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c8/Unit_ills_full_50746.png/]
Dark Armor Reis;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b0/Unit_ills_full_60754.png/]
Demon Armor Reis;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/21/Unit_ills_full_60755.png/]
Hellion Armor Reis;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6e/Unit_ills_full_60756.png/]
Ark;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/21/Unit_ills_full_50285.png/]
Oracle Knight Ark;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/01/Unit_ills_full_50286.png/]
Dark Lantern Lumie;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/65/Unit_ills_full_60565.png/]
Ominous Lantern Lumie;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1a/Unit_ills_full_60566.png/]
Grudge Flail Sylvia;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7f/Unit_ills_full_60575.png/]
Vengeance Flail Sylvia;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4c/Unit_ills_full_60576.png/]
Wildfire Lotus Michele;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c1/Unit_ills_full_10256.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b3/Unit_ills_full_10256_2.png/]
Immortal Beast Sargavel;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a0/Unit_ills_full_40446.png/]
Invictus Xeno Melchio;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4a/Unit_ills_full_50276.png/]
Strong Flame Griff;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9d/Unit_ills_full_10674.png/]
Mighty Blaze Griff;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/cb/Unit_ills_full_10675.png/]
Indomitable Flare Griff;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e8/Unit_ills_full_10676.png/]
Lapis Princess Iris;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/cb/Unit_ills_full_20634.png/]
Azure Queen Iris;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9c/Unit_ills_full_20635.png/]
Indigo Soul Iris;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/43/Unit_ills_full_20636.png/]
Green Sparkle Libera;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7f/Unit_ills_full_30624.png/]
Jade Shimmer Libera;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a6/Unit_ills_full_30625.png/]
Emerald Radiance Libera;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/84/Unit_ills_full_30626.png/]
Thunder Pole Rhoa;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f8/Unit_ills_full_40604.png/]
Lightning Rod Rhoa;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/40/Unit_ills_full_40605.png/]
Roaring Staff Rhoa;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c5/Unit_ills_full_40606.png/]
Noble Cavalier Krantz;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c4/Unit_ills_full_50754.png/]
Honorable Knight Krantz;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/ac/Unit_ills_full_50755.png/]
Virtuous Champion Krantz;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a1/Unit_ills_full_50756.png/]
Dark Snake Kafka;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/02/Unit_ills_full_60764.png/]
Shadow Serpent Kafka;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5d/Unit_ills_full_60765.png/]
Sinister Basilisk Kafka;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/8a/Unit_ills_full_60766.png/]
Anje;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ef/Unit_ills_full_10622.png/]
Cavalry Lass Anje;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/76/Unit_ills_full_10623.png/]
Lionel;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/05/Unit_ills_full_20592.png/]
Blue Knight Lionel;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7e/Unit_ills_full_20593.png/]
Mau;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/37/Unit_ills_full_30582.png/]
Wild Beast Mau;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/ad/Unit_ills_full_30583.png/]
Neid;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d7/Unit_ills_full_40562.png/]
Static Monk Neid;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a1/Unit_ills_full_40563.png/]
Mireia;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/cd/Unit_ills_full_50682.png/]
Gunner Girl Mireia;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6a/Unit_ills_full_50683.png/]
Lymle;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/21/Unit_ills_full_60692.png/]
Demon Bow Lymle;4★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9d/Unit_ills_full_60693.png/]
Crimson Phoenix Farlon;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e6/Unit_ills_full_10336.png/]
Blizzard Fang Signas;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c1/Unit_ills_full_20326.png/]
Glorious Crusader Alyut;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/59/Unit_ills_full_50406.png/]
Midnight Allure Lunaris;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/82/Unit_ills_full_60316.png/]
Dark Fire Rineth;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0b/Unit_ills_full_10684.png/]
Igneous Stone Rineth;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/85/Unit_ills_full_10685.png/]
Phosphor Crystal Rineth;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/2a/Unit_ills_full_10686.png/]
Aqua Wand Quartz;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/dd/Unit_ills_full_20644.png/]
Waterfall Staff Quartz;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fc/Unit_ills_full_20645.png/]
Wave Breaker Quartz;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7e/Unit_ills_full_20646.png/]
Earth Blade Duran;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3e/Unit_ills_full_30634.png/]
Terra Broadsword Duran;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/57/Unit_ills_full_30635.png/]
Quatre Marinus Duran;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/67/Unit_ills_full_30636.png/]
Bolt Axe Mahalu;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/35/Unit_ills_full_40614.png/]
Violet Thunder Mahalu;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/86/Unit_ills_full_40615.png/]
Storm Chieftess Mahalu;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b3/Unit_ills_full_40616.png/]
Heavenly Lance Nadore;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/87/Unit_ills_full_50764.png/]
Celestial Knight Nadore;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/12/Unit_ills_full_50765.png/]
Angelic Champion Nadore;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b6/Unit_ills_full_50766.png/]
Shadow Collector Charis;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7a/Unit_ills_full_60774.png/]
Spirit Master Charis;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/51/Unit_ills_full_60775.png/]
Soul Covenant Charis;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ec/Unit_ills_full_60776.png/]
Velnar;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/96/Unit_ills_full_10704.png/]
Sorcerer's Army Velnar;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/aa/Unit_ills_full_10705.png/]
Yuni;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e4/Unit_ills_full_20654.png/]
Sorcerer's Army Yuni;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/67/Unit_ills_full_20655.png/]
Lindsey;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/16/Unit_ills_full_30654.png/]
Wildcat Lindsey;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a8/Unit_ills_full_30655.png/]
Symphonia;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f7/Unit_ills_full_40624.png/]
Holy Knight Symphonia;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/98/Unit_ills_full_40625.png/]
Yuuri;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fe/Unit_ills_full_50774.png/]
Captain Yuuri;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/50/Unit_ills_full_50775.png/]
Phoena;5★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/70/Unit_ills_full_60794.png/]
Chronographia Phoena;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e6/Unit_ills_full_60795.png/]
Young Sheep Ullah;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e7/Unit_ills_full_30645.png/]
Scarlet Wanderer Reda;6★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bd/Unit_ills_full_10715.png/]
Crimson Scout Reda;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/67/Unit_ills_full_10716.png/]
Sealed God Lucius;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/8c/Unit_ills_full_50786.png/]
Kaiser Burny;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fd/Unit_ills_full_10032.png/]
Kaiser Squirty;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5a/Unit_ills_full_20032.png/]
Kaiser Mossy;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b1/Unit_ills_full_30032.png/]
Kaiser Sparky;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e6/Unit_ills_full_40032.png/]
Kaiser Glowy;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0b/Unit_ills_full_50032.png/]
Kaiser Gloomy;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/82/Unit_ills_full_60032.png/]
